"dotted_numeric","dotted_alphanumeric","nid","author","dtCreated","level"
"1","","","","","1"
"1.1","1","01","","","2"
"1.2","2","02","","","2"
"1.3","3","","THOM","Mon 7 Jul 1980 05:22:17 GMT+00:00","2"
"1.4","4","","THOM","Mon 7 Jul 1980 05:22:17 GMT+00:00","2"
"1.5","5","","THOM","Mon 7 Jul 1980 05:22:17 GMT+00:00","2"
"1.6","6","","","","2"
"1.7","7","","THOM","Mon 7 Jul 1980 05:22:17 GMT+00:00","2"
"1.8","8","03","","","2"
"1.8.1","8a","","","","3"
"1.8.2","8b","04","","","3"
